DATETIME,forecast,forecast_adj,penalty,penalty_adj
2021-05-23 03:45:00,1147.91792816,1147.91792816,9.889656320000086,9.889656320000086
2021-05-23 04:00:00,1137.00681084,1137.00681084,15.622213680000186,15.622213680000186
2021-05-23 04:15:00,1115.8018884800001,1115.8018884800001,6.70014207999975,6.70014207999975
2021-05-23 04:30:00,1104.3009158399996,1104.3009158399996,17.90776064000147,17.90776064000147
2021-05-23 04:45:00,1097.55289972,1097.55289972,8.51675312000043,8.51675312000043
2021-05-23 05:00:00,1088.9490980799999,1088.9490980799999,0.30450015999986135,0.30450015999986135
2021-05-23 05:15:00,1077.10239456,1077.10239456,43.04099776000021,43.04099776000021
2021-05-23 05:30:00,1075.51240744,1075.51240744,18.577442239999982,18.577442239999982
2021-05-23 05:45:00,1072.44960548,1072.44960548,6.496106959999906,6.496106959999906
2021-05-23 06:00:00,1058.51532716,1058.51532716,7.461366319999797,7.461366319999797
2021-05-23 06:15:00,1042.9690448000001,1042.9690448000001,1.7145056000003933,1.7145056000003933
2021-05-23 06:30:00,1031.8800513600002,1031.8800513600002,7.35067072000038,7.35067072000038
2021-05-23 06:45:00,1027.48629196,1027.48629196,25.39775992,25.39775992
2021-05-23 07:00:00,1023.0313877199999,1023.0313877199999,39.578975439999795,39.578975439999795
2021-05-23 07:15:00,1013.6112649199999,1013.6112649199999,20.188169839999773,20.188169839999773
2021-05-23 07:30:00,1014.90923764,1014.90923764,20.97763527999996,20.97763527999996
2021-05-23 07:45:00,1015.44252984,1015.44252984,13.939147680000133,13.939147680000133
2021-05-23 08:00:00,1018.41434884,1018.41434884,12.73790568000004,12.73790568000004
2021-05-23 08:15:00,1024.47112992,1024.47112992,3.0177558400000635,3.0177558400000635
2021-05-23 08:30:00,1035.18872544,1035.18872544,7.628922880000118,7.628922880000118
2021-05-23 08:45:00,1045.5888276,1045.5888276,10.032479200000125,10.032479200000125
2021-05-23 09:00:00,1053.2653262,1053.2653262,5.0558923999997205,5.0558923999997205
2021-05-23 09:15:00,1059.3822370799999,1059.3822370799999,0.42308368000067276,0.42308368000067276
2021-05-23 09:30:00,1073.22428324,1073.22428324,2.191475040000114,2.191475040000114
2021-05-23 09:45:00,1087.4387798,1087.4387798,10.987279599999965,10.987279599999965
2021-05-23 10:00:00,1090.2849147200002,1090.2849147200002,4.708565440000257,4.708565440000257
2021-05-23 10:15:00,1099.04407468,1099.04407468,6.36505335999982,6.36505335999982
2021-05-23 10:30:00,1103.1084374799998,1103.1084374799998,23.533210080000572,23.533210080000572
2021-05-23 10:45:00,1123.6195255600003,1123.6195255600003,22.507011120000698,22.507011120000698
2021-05-23 11:00:00,1119.8106938,1119.8106938,8.990235600000233,8.990235600000233
2021-05-23 11:15:00,1122.1180204000002,1122.1180204000002,4.059880800000428,4.059880800000428
2021-05-23 11:30:00,1124.7,1124.7,0.617584000000079,0.617584000000079
2021-05-23 11:45:00,1128.7461296000004,1128.7461296000004,3.238091200000781,3.238091200000781
2021-05-23 12:00:00,1124.0206556,1124.0206556,0.16528159999961645,0.16528159999961645
2021-05-23 12:15:00,1128.57849456,1128.57849456,3.1144611200002146,3.1144611200002146
2021-05-23 12:30:00,1132.1718992400001,1132.1718992400001,12.23690248000048,12.23690248000048
2021-05-23 12:45:00,1134.2867596400001,1134.2867596400001,14.319391280000218,14.319391280000218
2021-05-23 13:00:00,1131.95755964,1131.95755964,13.270695279999927,13.270695279999927
2021-05-23 13:15:00,1131.1573967600002,1131.1573967600002,12.003793520000272,12.003793520000272
2021-05-23 13:30:00,1131.214258,1131.214258,11.7572839999998,11.7572839999998
2021-05-23 13:45:00,1130.97926856,1130.97926856,7.061433119999947,7.061433119999947
2021-05-23 14:00:00,1130.3651212800003,1130.3651212800003,13.434474879998561,13.434474879998561
2021-05-23 14:15:00,1134.4498132800002,1134.4498132800002,41.136490879999656,41.136490879999656
2021-05-23 14:30:00,1146.96750368,1146.96750368,29.12603328000023,29.12603328000023
2021-05-23 14:45:00,1159.65973256,1159.65973256,19.93468575999941,19.93468575999941
2021-05-23 15:00:00,1165.7188508400002,1165.7188508400002,8.868852639999204,8.868852639999204
2021-05-23 15:15:00,1165.39651428,1165.39651428,28.46602288000031,28.46602288000031
2021-05-23 15:30:00,1173.75069136,1173.75069136,0.43801471999995556,0.43801471999995556
2021-05-23 15:45:00,1174.23218952,1174.23218952,6.899539040000036,6.899539040000036
2021-05-23 16:00:00,1163.4084793999998,1163.4084793999998,8.064566799999739,8.064566799999739
2021-05-23 16:15:00,1156.47216264,1156.47216264,18.374997280000116,18.374997280000116
2021-05-23 16:30:00,1142.175655,1142.175655,16.465294000000085,16.465294000000085
2021-05-23 16:45:00,1132.2452133999996,1132.2452133999996,28.508570799999234,28.508570799999234
2021-05-23 17:00:00,1118.29275252,1118.29275252,34.061801039999864,34.061801039999864
2021-05-23 17:15:00,1101.26518344,1101.26518344,28.365790880000077,28.365790880000077
2021-05-23 17:30:00,1080.86590344,1080.86590344,13.928110880000077,13.928110880000077
2021-05-23 17:45:00,1064.4574427599998,1064.4574427599998,9.321869519999836,9.321869519999836
2021-05-23 18:00:00,1065.6652756400001,1065.6652756400001,33.48947928000007,33.48947928000007
2021-05-23 18:15:00,1055.8795622799998,1055.8795622799998,24.88782855999989,24.88782855999989
2021-05-23 18:30:00,1052.5594512399998,1052.5594512399998,27.177254479999647,27.177254479999647
2021-05-23 18:45:00,1050.89385428,1050.89385428,16.32734055999981,16.32734055999981
2021-05-23 19:00:00,1074.22,1074.22,35.033472000000074,35.033472000000074
2021-05-23 19:15:00,1086.6724919600001,1086.6724919600001,9.88819223999917,9.88819223999917
2021-05-23 19:30:00,1124.0881359599998,1124.0881359599998,33.89308824000045,33.89308824000045
2021-05-23 19:45:00,1162.05565588,1162.05565588,0.8145437599996512,0.8145437599996512
